,count,example,word-de,word-en,word-es,word-fr,word-zh
2957,1,Officials at popular tourist spot cave to protesters who called out Americans,Höhle,cave,cueva,grotte,洞洞洞
2958,1,Noem blames 'sanctuary' policies for migrant accused of shooting off-duty CBP officer,CBP,CBP,CBP,CBP,CBPP 海关和边境银行
2959,1,"'Tilt' roller coaster at Cedar Point malfunctions for 3rd time since opening, leaving riders suspended in air",Zeder,Cedar,Cedro,Cèdre,雪松
2960,1,Elon Musk's X and Billboard Chris celebrate 'decisive victory' against censorship in Australia,feiern,celebrate,Celebrar,fêter,庆祝庆祝
2961,1,'Happy Face Killer' wants Bryan Kohberger as a potential cellmate to solve 'security issues',Zellmat,cellmate,celmate,compagnon de cellule,狱囚
2962,1,Missing Wisconsin grad student Eliotte Heinz’s mom says cellphone found as police eye timeline: expert,Mobiltelefon,cellphone,Teléfono móvil,téléphone cellulaire,手机
2963,1,Elon Musk's X and Billboard Chris celebrate 'decisive victory' against censorship in Australia,Zensur,censorship,censura,censure,新闻审查审查制度
2964,1,Energy-sucking AI data centers can look here for power instead,Zentren,centers,centros,centres,中心中心
2965,1,The 19th century is a terrible guide to modern statecraft,Jahrhundert,century,siglo,siècle,世纪世纪
2966,1,"Trump gathers CEOs for unprecedented faith, economy meeting to renew US 'spiritually and financially'",CEOs,CEOs,CEOs,Directeurs généraux,首席执行干事
2967,1,"American-made Adirondack chairs, dining sets and porch swings on sale for Fourth of July",Stühle,chairs,sillas,Chaises,椅子
2968,1,Republican lawmaker challenges Democrats' characterization of 'Alligator Alcatraz' after touring facility,Herausforderungen,challenges,desafíos,Défis à relever,挑战挑战挑战
2969,1,"Who is the Gazan challenging Hamas rule, and does he have a chance?",herausfordernd,challenging,desafío,difficile,具有挑战性
2970,1,Arizona State quarterback Sam Leavitt's goals are simple for 2025 season: 'Heisman and national championship',"Meisterschaft""",championship',campeonato',championnat»,冠军
2971,1,What the World Snail Racing Championships say about rural England,Meisterschaften,Championships,Campeonatos,Championnats,锦标赛
2972,1,"'Poop cruise' documentary exposes 2013 ship nightmare featuring chaos, gross conditions",Chaos,chaos,caos,chaos,混乱
2973,1,'Parks and Recreation' star says 'dumb people' insist his character Ron Swanson voted for Trump,Zeichen,character,carácter,caractère,字符字符字符字符字符字符字符字符字符
2974,1,Republican lawmaker challenges Democrats' characterization of 'Alligator Alcatraz' after touring facility,Charakterisierung,characterization,caracterización,Caractérisation,定性的定性
2975,1,Suspects in Kansas City Chiefs fans’ deaths face murder charges for first time in crucial test for case,Gebühren,charges,cargos,Frais,费用
2976,1,Prince Harry and King Charles' top aides secretly meet in bid to mend royal rift: report,Charles',Charles',Charles',C'est Charles.,查尔斯
2977,1,Teen murder suspect led police on 'wild goose chase' after paddleboarder's death in coastal town: report,"Jagd""",chase',Chase',poursuite',追逐着
2978,1,How AI chatbots are helping hackers target your banking accounts,Chatbots,chatbots,chatbots,chatbots,闲 闲 闲 闲 闲
2979,1,"Stefanik uses viral CEO cheating photo to slam Mamdani, Hochul",Betrug,cheating,haciendo trampas,tricherie,欺骗
2980,1,"Longtime Washington Post fact checker takes buyout, says paper has yet to find replacement before exit",Prüfer,checker,Comprobador,vérificateur,校对器
2981,1,Texas dad shows what present fatherhood looks like through viral cheerleading stunts with daughter,Cheerleading,cheerleading,animadoras,Les pom-pom girls,啦啦啦队
2982,1,"Fetterman cheers ICE arrests of illegal alien child sex offenders, Luna calls for death penalty",jubelt,cheers,¡Salud!,joies,欢呼
2983,1,Jane Seymour says family values are key to her 'special chemistry' with former 'Dr. Quinn' co-star Joe Lando,"Chemie""",chemistry',química',chimie»,化学化学
2984,1,PETA plans to make presence at Joey Chestnut's comeback in Nathan's Hot Dog Eating Contest,Kastanien,Chestnut's,Castañas,Châtaignes,栗子的
2985,1,"Chicago's bloody July Fourth weekend leaves 55 shot, 6 dead: report",Chicago's,Chicago's,Chicago's,Chez Chicago,芝加哥
2986,1,Suspects in Kansas City Chiefs fans’ deaths face murder charges for first time in crucial test for case,Häuptlinge,Chiefs,Jefes,Chefs,股长 股长
2987,1,Viral Costco cookie blends childhood favorites into one: 'Out of this world',Kindheit,childhood,la infancia,l ' enfance,童 童 童 童 童
2988,1,Oregon woman stabbed to death in home with 5 children; suspect charged with murder,Kinder;,children;,los niños;,les enfants;,儿童;
2989,1,Texas man sues California doctor in unprecedented abortion pill case over unborn child’s alleged ‘murder’,Kinder,child’s,niños,enfants,儿 童 儿 童
2990,1,Yankees' Jazz Chisholm Jr gets into shouting match with Braves' third base coach,"L 347 vom 20.12.2013, S. 671.",Chisholm,Chisholm,Chisholm,Chisholm Chisholm 奇肖姆
2991,1,Make-A-Wish recipient chooses to meet CJ Stroud because of his faith: 'A great Christian',wählt,chooses,elige,choisit,选择
2992,1,'Comrade Chris' – Republicans aim to anchor Mamdani to Democrats across the country,"- Nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein.",Chris',Chris',C'est Chris.,克里斯'克里斯'
2993,1,Make-A-Wish recipient chooses to meet CJ Stroud because of his faith: 'A great Christian',"Christlich""",Christian',Christian',Chrétiens»,基督教
2994,1,"Jazz legend Chuck Mangione, known for ‘Feels So Good,’ dies at 84","- Chuck. - Nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein.",Chuck,Chuck,- C'est bon. - C'est bon.,恰克
2995,1,Boxing legend Julio César Chávez defends son after arrest by US immigration officials,Chávez,Chávez,Chávez,Chávez,查韦斯
2996,1,"Cigarettes, booze and petrol bankroll Europe’s welfare empire",Zigaretten,Cigarettes,Cigarrillos,Cigarettes,香烟
2997,1,Indiana's Curt Cignetti takes swipe at SEC amid questions around schedule,Cignetti,Cignetti,Cignetti,Cignetti,切尼内蒂
2998,1,Mother of Cincinnati player who died of heart condition wonders if his death was preventable,Cincinnati,Cincinnati,Cincinnati,Cincinnati,辛辛那提
2999,1,Major Connecticut hospitals begin 'winding down' youth gender programs citing 'evolving landscape',unter Hinweis auf,citing,citando,citant,引用引用
3000,1,Trump vows to 'save New York City' from Zohran Mamdani: 'I hold all the levers',"Stadt""",City',Ciudad,C'est la ville.,城 城 城
3001,1,Regional powers clash after Israel targets Syrian territory in defense of vulnerable Druze civilians,Zivilpersonen,civilians,civiles,civils,平民 平民
3002,1,Make-A-Wish recipient chooses to meet CJ Stroud because of his faith: 'A great Christian',CJ . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,CJ,CJ,CJ,CJ J J J J J J J J J J J J J J J J J J J J J J J J J J J J J J J J J J J J J J J J J J J
3003,1,Aaron Rodgers offers cold response to kid who claimed star QB almost hit him with golf ball,geltend gemacht,claimed,reclamado,réclamés,索赔
3004,1,Caitlin Clark's Fever teammate Kelsey Mitchell weighs in on fan treatment of Angel Reese,Clark's,Clark's,Clark's,Clark's,克拉克的
3005,1,Pool covers to keep your pool clean and safe,sauber,clean,limpiar,Nettoyer,清洁
3006,1,Legal pathway clearly exists for Trump's request to make Epstein grand jury testimony public,eindeutig,clearly,Claramente.,clairement,明确
3007,1,Preppy party murder suspect's lawyer says client's testimony key to acquittal,Kunden,client's,del cliente,client,客户客户
3008,1,Five helicopters needed to save injured solo climber on California's second-highest peak,Kletterer,climber,escalador,grimpeur,攀登者
3009,1,"Texas flood survivor forced to break through window, cling to meter box for hours to stay alive",Festhalten,cling,¡Agárrate!,s'accrocher,紧紧
3010,1,Texas family helps rescue woman clinging to tree after being swept 20 miles downriver,Festhalten,clinging,aferrarse,S'accrocher,紧紧紧紧紧紧紧紧
3011,1,Fever president appears to delete X account after clip of 'enduring beyond' Caitlin Clark comments surface,Clip,clip,clip,clip,剪
3012,1,Sky star Angel Reese reacts after slapping clipboard out of coach's hand,Zwischenablage,clipboard,portapapeles,presse-papiers,剪贴板
3013,1,Kurds and Turks are closer than ever to peace,näher,closer,más cerca.,plus près,更近一点
3014,1,Yankees exploit Mariners closer's incoming pitches with wild movements to relay signs,Näher's,closer's,más cerca.,Plus près,更近处
3015,1,Your ultimate UV shield: Top picks in sun-protective clothing for him and her,Kleidung,clothing,prendas de vestir,vêtements,衣衣 衣 衣 衣 衣 衣 衣 衣 衣
3016,1,'Jeopardy!' under fire after James Bond clue leaves viewers frustrated,Hinweis,clue,pista,indice,线索线索
3017,1,CNN analyst accuses Trump admin of aiding Russia by disclosing intel on Trump-Russia collusion investigation,"L 347 vom 20.12.2013, S. 671.",CNN,CNN,CNN,CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN CNN 有
3018,1,"Man buys locked mini-fridge after food thefts, gets called 'weird and selfish' by co-workers",Mitarbeiter,co-workers,coworkers,collègues de travail,同事 同事
3019,1,Sky star Angel Reese reacts after slapping clipboard out of coach's hand,Reisebusse,coach's,Coach's,de l'autocar,教练车
3020,1,Ex-WWE broadcaster Jonathan Coachman recalls story behind Hulk Hogan's legendary WrestleMania X8 performance,Kutscher,Coachman,Coachman,Entraîneur,教练员
3021,1,This “smart coach” helps LLMs switch between text and code,Trainer,coach”,coach”,Entraîneur,教练教练”
3022,1,"'Tilt' roller coaster at Cedar Point malfunctions for 3rd time since opening, leaving riders suspended in air",Untersetzer,coaster,posavasos,sous-verre,海岸
3023,1,Dem governor drops F-bomb when trolled for alleged cocaine use,Kokain,cocaine,cocaína,cocaïne,可卡因可卡因
3024,1,"Superstar coders are raking it in. Others, not so much",Codierer,coders,codificadores,Codeurs,编码器
3025,1,"DEI-fueled investing is ‘ideological coercion’ of shareholders, Missouri AG warns amid new probe",Nötigung,coercion’,coacción»,la contrainte,"胁迫 "" 。"
3026,1,The surprising lessons of a secret cold-war nuclear programme,Kalter Krieg,cold-war,guerra fría,guerre froide,冷战时期的冷战时期
3027,1,Coldplay's Chris Martin has warning for concertgoers during first performance after Kiss Cam controversy,Coldplay's,Coldplay's,Coldplay's,Coldplay's,冷玩游戏的
3028,1,Collaborating with the force of nature,Zusammenarbeit,Collaborating,Colaborando,Collaborer,协作
3029,1,JONATHAN TURLEY: Justice Jackson plays pundit to dismay of SCOTUS colleagues,Kolleginnen und Kollegen,colleagues,colegas,collègues,同事和同事
3030,1,CNN analyst accuses Trump admin of aiding Russia by disclosing intel on Trump-Russia collusion investigation,Kollusion,collusion,colusión,collusion,串连
3031,1,Colorado's Deion Sanders admits he's 'still going through something' as football season approaches,Colorado's,Colorado's,Colorado's,Colorado's,科罗拉多州
3032,1,"Epstein 'conspiracy' just isn't there, teachers union reveals true colors, and more from Fox News Opinion",Farben,colors,colores,couleurs,颜色颜色
3033,1,Warriors' Buddy Hield explains why Colosseum visit left him 'a little disappointed',Kolosseum,Colosseum,Coliseo,Colisée,复数
3034,1,New method combines imaging and sequencing to study gene function in intact tissue,kombiniert,combines,combina,combine,组合
3035,1,"Christian, 'tradpop' music making 'a comeback' as conservative ideals become more popular, report says","Comeback""",comeback',¡Vuelvan!,comeback',返回
3036,1,Texas summer camp evacuated 70 staying near river ahead of flooding: 'Saw it coming',Ich komme gleich.,coming',¡Ya voy!,J'arrive.,来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来来
3037,1,Top Russia Navy commander killed in region bordering Ukraine,Befehlshaber,commander,comandante,commandant,指挥官 指挥官
3038,1,"Trump ramps up pressure on Commanders, Guardians team owners to change nicknames",Befehlshaber,Commanders,Comandantes,Commandants,指挥官 指挥官 指挥官
3039,1,Fever president appears to delete X account after clip of 'enduring beyond' Caitlin Clark comments surface,Bemerkungen,comments,Comentarios,commentaires,评论评论评论
3040,1,Caitlin Clark says WNBA is 'sick' over Fever's Commissioner's Cup title,Kommissionsmitglied,Commissioner's,Comisionado,Commissaire,专员专员
3041,1,Unearthed video exposes Mamdani's 'unabashed' commitment to supporting anti-Israel sanctions as lawmaker,Verpflichtung,commitment,compromiso,engagement,承诺承诺承诺
3042,1,Bryan Kohberger believed he committed ‘the perfect murders’ until one key mistake shattered his plot: author,gebunden,committed,comprometido,engagés,承诺承诺
3043,1,MIT student wins first-ever Stephen Hawking Junior Medal for Science Communication,Mitteilung,Communication,Comunicación,Communication,通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯通讯
3044,1,The untapped potential AI can't replace in underserved communities like mine,Gemeinschaften,communities,comunidades,communautés,社区 社区 社区
3045,1,House Republican introduces companion bill to end China's buying of American farmland,Begleitperson,companion,compañero,compagnon,相邻的伴侣
3046,1,‘Three’s Company’ actress Jenilee Harrison refused to strip down for her Playboy photoshoot,Unternehmen . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,Company’,Empresa»,Société,公司 公司 公司
3047,1,"USA Volleyball complies with Trump's executive order, bans trans athletes from girls' and women's competition",Wettbewerb,competition,competencia,concurrence,竞争竞争
3048,1,'Clear corruption': Jeffries faces complaint for pressing judges to oust Alina Habba,Beschwerde,complaint,denuncia,plainte,投诉投诉
3049,1,"We've created your complete camping packing list, from tents to cooking gear",vollständig,complete,completa,Complété,完整
3050,1,Lost in translation: how language complicates US-China relations,kompliziert,complicates,complica,complique les choses,复杂情况
3051,1,"USA Volleyball complies with Trump's executive order, bans trans athletes from girls' and women's competition",erfüllt,complies,cumple,satisfait,遵守
3052,1,"Dems 'Project 2029' plan met with mixed reactions, concern over upsetting left's 'interest-group Borg': Report",besorgniserregend,concern,preocupación,"Comité des droits économiques, sociaux et culturels Comité des droits économiques, sociaux et culturels Comité des droits économiques, sociaux et culturels Comité des droits économiques, sociaux et culturels Comité des droits économiques, sociaux et culturels Comité des droits économiques, sociaux et culturels Comité des droits économiques, sociaux et culturels Comité des droits économiques, sociaux et culturels Comité des droits économiques, sociaux et culturels Comité des droits économiques, sociaux et culturels Comité des droits économiques, sociaux et culturels Comité des droits économiques, sociaux et culturels Comité des droits économiques, sociaux et culturels Comité des droits économiques, sociaux et culturels Comité des droits économiques, sociaux et culturels",关注的问题(关注的问题)
3053,1,Father of vindicated Karen Read warns concerned Americans 'the next Karen Read could be you' in new interview,Betroffener,concerned,concernidos,concernés,有关
3054,1,"Live Aid 40 years later: Where Queen, Madonna and concert's biggest stars are today",Konzert,concert's,concierto's,concert,音乐会
3055,1,Coldplay's Chris Martin has warning for concertgoers during first performance after Kiss Cam controversy,Konzertbesucher,concertgoers,Concertgoers,concertateurs,协唱者
3056,1,"'Poop cruise' documentary exposes 2013 ship nightmare featuring chaos, gross conditions",Bedingungen,conditions,Trastornos de la piel y del tejido subcutáneo,les conditions de travail;,条件条件条件
3057,1,NFLPA reacts to 'tragic' shooting at office building of league's headquarters: 'Sincere condolences',"Beileid""",condolences',Mis condolencias.,condoléances»,国和国 国 国 国 国 国 国 日 国 国 国 国 国 国 国 国 国 国 国 的 哀悼
3058,1,Grand juror charged with leaking confidential information in Karen Read case,vertraulich,confidential,confidencial,confidentiel,机密机密性
3059,1,Iranian supreme leader appears in public for first time since conflict with Israel,Konflikt,conflict,conflicto armado,conflit,冲突 冲突 冲突 冲突 冲突 冲突 冲突 冲突 冲突 冲突 冲突 冲突 冲突 冲突 冲突 冲突 冲突 冲突 冲突 冲突 冲突 冲突
3060,1,Portland anti-ICE demonstrators confused when person in full-size Elmo costume shows up,verwirrt,confused,confundido,confusion,混和
3061,1,"Game on: Republicans, Democrats trade fire over Big Beautiful Bill in 2026 battle for Congress",Tagung,Congress,Congreso,Congrès,预防犯罪大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会大会
3062,1,Connect or reject: Extensive rewiring builds binocular vision in the brain,Verbinden,Connect,Conectar,Connexion,连接连接
3063,1,Major Connecticut hospitals begin 'winding down' youth gender programs citing 'evolving landscape',Connecticut,Connecticut,Connecticut,Connecticut,康涅狄格州
3064,1,Suspect's connection to church victims emerges as police investigate Kentucky shooting,Verbindung,connection,conexión,connexion,连接连接
3065,1,"Connie Francis, 'Pretty Little Baby' singer, dead at 87","- Nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein.",Connie,Connie,Connie,康妮
3066,1,Red states consider ‘Alligator Alcatraz’ spinoffs as WH urges them to follow DeSantis’ lead: 'Lots of bears',in Erwägung nachstehender Gründe:,consider,considerar,envisager,考虑考虑
3067,1,Dodgers manager Dave Roberts 'excited' about Atlanta All-Star Game after previously considering 2021 boycott,in Erwägung nachstehender Gründe:,considering,teniendo en cuenta,de l ' Assemblée générale,考虑考虑
3068,1,Epstein conspiracies,Verschwörungen,conspiracies,conspiraciones,conspirations,共 济 构 构 构 构 构 构 构 构 构 构 构 构
3069,1,"Diddy beats RICO, found not guilty of racketeering conspiracy and sex trafficking",Verschwörung,conspiracy,conspiración,conspiration,共和阴谋
3070,1,'Massive conspiracy': Ex-DNC insider says party went to great lengths to hide Biden's mental decline,"Verschwörung""",conspiracy',¡Conspiración!,conspiration»,"密谋"""
3071,1,"Mark Cuban rips Democrats' constant 'Trump sucks' message, calling it 'not the way to win'",konstant,constant,constante,constante,常数
3072,1,"ACLU sues to block ICE raids in Southern California, alleging constitutional violations",Verfassung,constitutional,constitucionales,constitutionnelle,宪法、宪法、宪法、宪法、宪法、宪法
3073,1,"Longtime Washington Post columnist quits paper, slams growing editorial constraints under Bezos",Einschränkungen,constraints,limitaciones,contraintes,制约因素
3074,1,"Gen Z'ers identifying as liberal drops 12 points since 2016, according to Morning Consult June report",Einsehen,Consult,Consultar,Consulter,咨询咨询咨询咨询
3075,1,‘Love Island USA’ contestant exits show after racist social media posts resurface,Teilnehmer,contestant,concursante,Participant,选 选 选 选 选 人
3076,1,"Trump slams Europe over immigration, says ‘horrible invasion’ is killing the continent",auf dem Kontinent,continent,continente,Afrique du Sud,大陆大陆
3077,1,Unnecessary operation: Israel’s continued assault on Gaza is disgraceful,Fortsetzung,continued,continuación,suite,续 续
3078,1,Carville pans Democrats for continuing to alienate men with 'future is female' talk,Fortsetzung,continuing,Continuación,pour la poursuite,继续继续
3079,1,Iran regime escalates repression toward 'North Korea-style model of isolation and control',"Kontrolle""",control',control',contrôle»,控制控制'
3080,1,Changing the conversation in health care,Gespräch,conversation,conversación,conversation,对话框
3081,1,Pro-Trump 'troll' who spread Hillary text-to-vote memes in 2016 has conviction tossed by appeals court,Überzeugung,conviction,condena,déclaration de culpabilité,定罪
3082,1,UK court convicts 3 men over arson attack authorities say was organized by Russian intelligence,Sträflinge,convicts,convictos,condamnés,被定罪人
3083,1,Viral Costco cookie blends childhood favorites into one: 'Out of this world',Cookie,cookie,cookie,cookie,曲曲曲
3084,1,The coolest cow online is parlaying pancakes into internet fame,kühlste,coolest,Lo más fresco.,le plus frais,最凉
3085,1,EU defense chief warns of 'most dangerous moment' – coordinated Russian-Chinese aggression by 2027,koordiniert,coordinated,coordinado,coordonnée,协调协调
3086,1,Germany’s “memory culture” prevents it from coping with Gaza,Bewältigung,coping,hacer frente a los problemas,d'adaptation,应付应付
3087,1,Illinois coroner releases new details about woman found dead on illegal immigrant's property,Koroner,coroner,coroner,coroner,验尸官
3088,1,'Clear corruption': Jeffries faces complaint for pressing judges to oust Alina Habba,"Korruption""",corruption',corrupción',la corruption»,腐败
3089,1,Khloé Kardashian reveals every cosmetic procedure she's ever done,kosmetische Mittel,cosmetic,cosmético,cosmétique,化妆品
3090,1,"GlassesUSA Fourth of July sale: Save 20% on sunglasses from Ray-Ban, Oakley and Costa Del Mar","- Nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein.",Costa,Costa,Costa,科斯科
3091,1,Viral Costco cookie blends childhood favorites into one: 'Out of this world',Kostenco,Costco,Costco,Coûtco,成本成本公司
3092,1,Gen Z customers learn costly lesson after restaurant steaks labeled 'MKT' add up to startling bill,Kostenaufwand,costly,costoso,coûteux,费用昂贵
3093,1,Kevin Costner reveals explosive clash with Yankees legend that almost derailed his classic film,Kostenträger,Costner,Costner,Coût,成本计算器
3094,1,Portland anti-ICE demonstrators confused when person in full-size Elmo costume shows up,Kostüm,costume,traje,costume,服装服装
3095,1,Senate Republicans call on DOJ to appoint special counsel in Obama-Russia investigation,Beratung,counsel,abogado,conseil,律师律师律师
3096,1,"Texas flooding victims include Dallas Catholic school sisters, camp counselor, Walmart employee",Berater,counselor,consejera,Conseiller,辅导员
