,count,example,word-de,word-en,word-zh
2066,2,New Yorker Bürgermeisterkandidat Mamdani - ein umstrittener Hoffnungsträger,umstrittener,"In this context, it should be noted that:",更具争议性
2067,2,Umwelt und Verkehr: Mit Beton gegen Dachse - Bahn saniert Strecke in Pfalz,Umwelt,Environment,环境问题
2068,2,UN-Konferenz soll Hoffnung auf Zwei-Staaten-Lösung wiederbeleben,UN-Konferenz,UN Conference,联合国会议
2069,2,UNESCO-Komitee berät in Paris über neue Welterbe-Stätten,UNESCO-Komitee,UNESCO Committee,UNESCO委员会
2070,2,Orban: Ja zu EU-Finanzen nur nach Auszahlung aller Ungarn-Gelder,Ungarn-Gelder,Hungary's money,匈牙利货币家
2071,2,Der Sommer des Ungehorsams in Serbien,Ungehorsams,Disobedience,违抗命令
2072,2,Kyoto University: Kann man so Abschluss?,University,University,大學
2073,2,Darf echtes Verbrechen zur Unterhaltung werden?,Unterhaltung,Entertainment,娱乐节目
2074,2,"Maskenaffäre: Wenn schon Untersuchungsausschuss, dann richtig",Untersuchungsausschuss,Committee of Inquiry,调查委员会
2075,2,"Trump unterzeichnet am US-Unabhängigkeitstag ""Big Beautiful Bill""",unterzeichnet,Signed,簽字
2076,2,Große Waldbrände unweit von Madrid und Marseille,unweit,Near,远在天涯海角
2077,2,Unwetterwarnung: Niederschlag könnte laut DWD örtlich Ahrtal-Niveau entsprechen,Unwetterwarnung,Severe weather warning,暴风雨警告
2078,2,Günther unzufrieden mit Koalitions-Linie bei Stromsteuer,unzufrieden,Dissatisfied,不满意
2079,2,Kolumbiens Ex-Präsident Uribe verurteilt,Uribe,Uribe,eurobe
2080,2,Vulkan-Ausbruch auf Island - Urlauber in Sicherheit gebracht,Urlauber,Holidaymakers,度假者
2081,2,"Ermittler: Sprit-""Cutoff"" war Ursache für Air-India-Absturz",Ursache,Cause,原因何在?
2082,2,Ursula Krechel wird mit Büchner-Preis 2025 geehrt,Ursula,Ursula,厄休拉
2083,2,US Präsident Trump droht EU mit neuen pauschalen Strafzöllen,US,US,美国佬
2084,2,Marktbericht: US-Anleger enttäuscht,US-Anleger,US investors,美国移民
2085,2,Trumps Anti-Migrationspolitik: Weniger US-Dollar für Mexikos Gemeinden,US-Dollar,US dollars,美元
2086,2,US-Drohnen-Krieg: Verfassungsgericht entlastet Deutschland,US-Drohnen-Krieg,U.S. drone war,美国无人机战争
2087,2,US-Kongress: Massive Kürzungen bei Rundfunk und Auslandshilfe,US-Kongress,US Congress,美国国会议员
2088,2,US-Militär stoppt Weitergabe von Wetterdaten,US-Militär,U.S. military,美国军方
2089,2,Marktbericht: Neue US-Zolldrohungen vermiesen die Wochenbilanz,US-Zolldrohungen,US Customs Threats,美国威胁
2090,2,US-Zollstreit verunsichert die Wirtschaft,US-Zollstreit,US Customs Dispute,"美国战争,美国战争."
2091,2,Der van Gogh aus Lagos: John Madu,van,van,范·范·范·范·范
2092,2,Massentourismus: Venedig nimmt Millionen an Eintrittsgeld ein,Venedig,Venice,威尼斯
2093,2,Russland setzt laut Geheimdiensten vermehrt verbotene Chemiewaffen ein,verbotene,prohibited,禁止的禁令
2094,2,Angebotspreise bei Wärmepumpen verunsichern Verbraucher,Verbraucher,Consumers,消费者.
2095,2,Verbände befürchten Register für trans Personen,Verbände,Associations,绷带
2096,2,Haftbefehl: U-Haft für Verdächtigen nach Gewalttat in Leinefelde,Verdächtigen,Suspects,嫌犯是嫌犯
2097,2,Hunger im Südsudan: Vereinte Nationen schicken Hilfe,Vereinte,United,联合国
2098,2,Weimarer Masken-Fall: Richter scheitert mit Verfassungsbeschwerde,Verfassungsbeschwerde,Constitutional complaint,宪法投诉
2099,2,Der vergessene Kampf - DDR-Dopingopfer Andreas Wornowski,vergessene,forgotten,"忘却,忘却"
2100,2,Bulgarien: Proteste nach Verhaftung von Oppositionspolitiker,Verhaftung,Arrest,逮捕他们
2101,2,News kompakt: Trump verklagt Zeitung wegen Epstein-Bericht,verklagt,sued,控方起诉
2102,2,Krieg gegen die Ukraine: Donald Trump verkürzt Ultimatum für Waffenruhedeal mit Russland,verkürzt,shortened,缩短
2103,2,Wegen Waffenbesitzes: Polizei durchsucht Religionsgemeinschaft - ein Verletzter,Verletzter,Vulnerable,受伤的人
2104,2,"Erstes Halbjahr: 2,3 Milliarden Euro Verlust bei Stellantis",Verlust,Loss,失去亲人
2105,2,Für verlässliche Handelsbeziehungen mit Afrika: Bundeskabinett leitet Ratifizierung von EU-Handelsabkommen mit afrikanischen Staaten ein,verlässliche,reliable,可靠的人
2106,2,Russland setzt laut Geheimdiensten vermehrt verbotene Chemiewaffen ein,vermehrt,increased,增大规模
2107,2,Unterschleißheim: Zehnjähriger vermisst - Polizei fahndet öffentlich,vermisst,Missed,失踪人口
2108,2,Nach Flut in Texas: Suche nach Vermissten - und Verantwortlichen,Vermissten,Missed,失踪人口
2109,2,"""Bewusste Demontage"" - SPD verärgert über verschobene Richterwahl",verschobene,Moved,推遲了
2110,2,Kommentar zur verschobenen Richterwahl: Ein Desaster für alle,verschobenen,moved,延后.
2111,2,Drohende US-Zölle verschärfen Wirtschaftskrise in Lesotho,verschärfen,exacerbate,更糟的是
2112,2,EURO 2025: Riola Xhemaili versetzt Schweiz in Freudentaumel,versetzt,Moved,调职了
2113,2,60 Unwettertote nahe Peking: Verwaltung räumt Versäumnisse ein,Versäumnisse,Failures,失败
2114,2,Grenzkontrollen: Polen verweigert 24 Personen die Einreise aus Deutschland,verweigert,Rejected,驳回
2115,2,Deutsch-polnische Grenze: Polen bietet Deutschland beidseitigen Verzicht auf Grenzkontrollen an,Verzicht,Dismissal,放弃吧
2116,2,Polen will auf Kontrollen verzichten - wenn Deutschland vorlegt,verzichten,do without,放弃吧
2117,2,Angst und Verzweiflung in der Ukraine nach massiven russischen Angriffen,Verzweiflung,Despair,"绝望,绝望,绝望,绝望,绝望,绝望,绝望,绝望,绝望,绝望,绝望,绝望,绝望,绝望,绝望,绝望,绝望,绝望,绝望,绝望,绝望,绝望,绝望,绝望"
2118,2,Vibrio-Bakterien in Europa: Sicher baden trotz Risiko,Vibrio-Bakterien,Vibrio bacteria,Vibrio卷宗
2119,2,Wirtschafts- und Börsenboom in Spanien trotz vieler Probleme,vieler,many,很多都是
2120,2,Christopher Street Day: Hunderte bei CSD-Umzug für Vielfalt - Dutzende bei Gegendemo,Vielfalt,Diversity,多元化
2121,2,Union und Linkspartei - Vielleicht doch mal miteinander reden?,Vielleicht,Maybe,也许... 也许...
2122,2,Springreiter Richard Vogel zum ersten Mal Europameister,Vogel,Bird,鸟儿
2123,2,Ukraine-Krieg: Kim sichert Russland volle Unterstützung zu,volle,full,全副武装
2124,2,Nahost: Kritik an Israels Vorgehen im Gazastreifen,Vorgehen,Procedure,行动
2125,2,Faktencheck: Haben die Simpsons die Coldplay-Kiss-Cam vorhergesagt?,vorhergesagt,Predicted,预测结果是...
2126,2,Polen will auf Kontrollen verzichten - wenn Deutschland vorlegt,vorlegt,presented,试想一下
2127,2,Kritik an Reiches Vorstoß zu längerer Lebensarbeitszeit,Vorstoß,Advance,推进器已启动
2128,2,Naturspektakel: Erneuter Vulkanausbruch auf Island,Vulkanausbruch,Volcanic eruption,火山爆发
2129,2,VW-Personalchef Kilian verlässt Konzern,VW-Personalchef,VW Head of Personnel,VW人力资源总监
2130,2,Krieg im Gazastreifen: Israelische NGOs sprechen von Völkermord,Völkermord,Genocide,灭绝种族罪
2131,2,Nach nur einem Jahr im Amt: Südafrikas Regierungsbündnis wackelt,wackelt,wobbles,摇摆不定
2132,2,Wacken Open Air 2025: Alles zum Start des Metalfestivals,Wacken,Wacken,"弯腰,弯腰,弯腰,弯腰,弯腰,弯腰,弯腰,弯腰,弯腰,弯腰,弯腰,弯腰,弯腰,弯腰,弯腰,弯腰,弯腰"
2133,2,Testspiele: Augsburg gewinnt ersten Test mit Neu-Coach Wagner,Wagner,Wagner,瓦格纳
2134,2,"Darum war Hitler Fan von Wagners ""Meistersingern von Nürnberg""",Wagners,Wagner's,Wagners Wagners
2135,2,Letzte unabhängige Wahlbeobachter in Russland geben auf,Wahlbeobachter,Electoral observers,选举观察者
2136,2,3. Fußball-Liga: Nach Klassenverbleib: Waldhof stellt Dauerkarten-Rekord auf,Waldhof,Waldhof,森林高地
2137,2,"Verhandlungen im Krieg gegen die Ukraine: ""Trumps Absichten waren richtig""",waren,were,...是... ...
2138,2,11KM-Podcast: Das lange Warten auf einen Therapieplatz,Warten,Waiting,"等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待,等待."
2139,2,Trockenheit: Dömitzer Hafen mangels Wasser gesperrt,Wasser,Water,"水,水,水,水,水,水,水,水,水"
2140,2,Bundesliga: Köln startet unter Kwasniok - Torwart vor Wechsel zum FC,Wechsel,Change,换个话题吧
2141,2,Eishockey: Nate Schnarr wechselt zu den Kölner Haien,wechselt,changes,换个位置
2142,2,Sommerpressekonferenz: Als die gute Laune aus Merz' Gesicht weicht,weicht,DIFFERENT,软软的
2143,2,Ringen um die Richterwahl: Wie es weitergehen könnte,weitergehen,continue,向前看
2144,2,Israelische Armee weitet Einsatz im Gazastreifen aus,weitet,widened,广阔的区域.
2145,2,EU einigt sich auf weitreichende Sanktionen gegen Russland,weitreichende,far-reaching,宽广的范围
2146,2,Neuschwanstein & Co.: Deutschland hat mit Bayerns Märchenschlössern neues Welterbe,Welterbe,World Heritage Site,世界遗产
2147,2,UNESCO-Komitee berät in Paris über neue Welterbe-Stätten,Welterbe-Stätten,World Heritage Sites,世界遗产学院毕业生
2148,2,Stuttgart: Weltkriegsbombe gefunden: Bis zu 6.000 Stuttgarter betroffen,Weltkriegsbombe,World War II bomb,世界大战的炸弹
2149,2,Anna Elendt wird Weltmeisterin über 100 Meter Brust,Weltmeisterin,World Champion,世界冠軍
2150,2,Nanjing: Volkswagen schließt erstmals komplettes Werk in China,Werk,Plant,"工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作,工作."
2151,2,Westbalkan: Aus für Al Jazeera erschüttert Medienbranche,Westbalkan,Western Balkans,西巴尔坎
2152,2,Marktbericht: Wetten auf Handelsdeals befeuern Wall Street,Wetten,Bet,敢不敢 Cap ou pas cap?
2153,2,Wetter: Wetterdienst sagt weiterhin Schauer und Gewitter voraus,Wetter,Weather,天气预报
2154,2,"Trumps Steuergesetz: Musk wettert gegen ""Ein-Parteien-Land""",wettert,Betted,赌一把
2155,2,"Kindesmissbrauch im Internet: Pädo-Sadist ""White Tiger"" war Polizei schon 2021 bekannt",White,White,"白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人,白种人."
2156,2,Chronik der US-Präsidentschaft: Die wichtigsten Entscheidungen Donald Trumps im Überblick,wichtigsten,Main,最重要的是
2157,2,Iran zeigt sich bereit zu Wiederaufnahme von Atomverhandlungen,Wiederaufnahme,Resumption,repeat.
2158,2,Azzurro ist das neue Beige: Wieso sind Italo-Schlager wieder in?,Wieso,Why,为什么?
2159,2,Neues Ministerium unter Wildberger: Digitale Großbaustelle,Wildberger,Wildberger,野人山人
2160,2,Wirtschafts- und Börsenboom in Spanien trotz vieler Probleme,Wirtschafts-,Economic,经济...
2161,2,Schwimm-WM: Viertes WM-Gold für Wellbrock,WM-Gold,World Cup gold,WM -Gold
2162,2,Marktbericht: Mit Optimismus in die neue Woche,Woche,Week,一周
2163,2,Wochenendverkehr: Staus zum Ferienstart erwartet,Wochenendverkehr,Weekend traffic,周末旅行
2164,2,Wohin steuert Wirtschaftsministerin Reiche die Energiewende?,Wohin,Where,去哪里?
2165,2,"Vermüllte Wohnung: ""Ich begrub Schmerz unter Müll""",Wohnung,Housing,公寓
2166,2,"U-Boot-Geschäft: Netanjahu wollte, dass Merkels Berater entlassen wird",wollte,wanted,- 愿意吗? - 愿意 - Do you want to?
2167,2,Der vergessene Kampf - DDR-Dopingopfer Andreas Wornowski,Wornowski,Wornowski,沃诺夫斯基 (Wornowski)
2168,2,"Klausurtagung: AfD wirft Regierung ""Wortbruch"" vor",Wortbruch,Word break,言出必行
2169,2,"Tarife: ""Verdienen mehr als warme Worte"" - Warnstreik bei Sanitätern",Worte,Words,言語
2170,2,Pläne der EU: Braucht es eine Alternative zur WTO?,WTO,WTO,世贸组织 (WTO)
2171,2,Neuer Kinofilm: Wie die Schlümpfe zum Phänomen wurden,wurden,have been,... ... ... ... ... ...
2172,2,Razzien gegen Einwanderer schüren in Kalifornien Wut und Angst,Wut,Anger,"愤怒,愤怒,愤怒,愤怒,愤怒,愤怒,愤怒,愤怒,愤怒,愤怒,愤怒,愤怒,愤怒,愤怒,愤怒,愤怒,愤怒,愤怒,愤怒,愤怒,愤怒,愤怒和愤怒"
2173,2,Alarmierende Studie: Der Rhein wird immer wärmer,wärmer,Warmer,暖暖身子
2174,2,75-jähriges Bestehen: Merz würdigt Zentralrat der Juden,würdigt,Recognized,{\fn黑体\fs22\bord1\shad0\3aHBE\4aH00\fscx67\fscy66\2cHFFFFFF\3cH808080}我承认 {\fnarial black\fs12\bord1\shad0\4aH00\fscx90\fscy110}I appreciate.
2175,2,Türkei: Waldbrände wüten weiter in Izmir,wüten,Wheat,狂野的暴乱.
2176,2,Ukraine-Liveblog: ++ Papst Leo XIV. empfängt Selenskyj  ++,XIV,XIV,十四
2177,2,Palästinenser melden zahlreiche Tote bei Angriffen in Gaza,zahlreiche,numerous,很多的... ...
2178,2,Trump gibt Putin nur noch zehn bis zwölf Tage für eine Waffenruhe,zehn,10,10个
2179,2,Wettlauf gegen die Zeit nach Sturzflut in Texas,Zeit,Time,时间不多了
2180,2,75-jähriges Bestehen: Merz würdigt Zentralrat der Juden,Zentralrat,Central Council,中央委员会
2181,2,Zeugen rufen Polizei: Mutmaßliches Autorennen in Limburg - Ermittlungen laufen,Zeugen,Witnesses,目击证人
2182,2,USA und Japan einigen sich im Zoll-Handelsstreit,Zoll-Handelsstreit,Customs trade dispute,关税纠纷
2183,2,Nach neuer Zollankündigung: Mexiko setzt weiter auf Verhandlungen mit Trump,Zollankündigung,Notification of customs duties,关税通知
2184,2,Zolldeal mit den USA: Planungssicherheit - aber zu einem hohen Preis,Zolldeal,Customs deal,海关交易
2185,2,"Asylpolitik der Bundesregierung: ""Merken nicht, dass die Zahlen zurückgehen""",zurückgehen,back,回去
2186,2,Asyl: Dobrindt hält trotz Urteil an Zurückweisungen fest,Zurückweisungen,Rejections,拒绝
2187,2,Unterfranken: Autos stoßen zusammen - vier Menschen schwer verletzt,zusammen,Total,聚在一起
2188,2,UN-Konferenz soll Hoffnung auf Zwei-Staaten-Lösung wiederbeleben,Zwei-Staaten-Lösung,Two-State Solution,两国方案
2189,2,Zweiter Patient mit Borna-Virus in Bayern gestorben,Zweiter,Second,第二件东西
2190,2,Theater in Deutschland: Deutsche Theater und Opern zählen mehr als 20 Millionen Besucher,zählen,count,计数.
2191,2,USA gehen mit hohen Zöllen und Sanktionen gegen Brasilien vor,Zöllen,Customs duties,"关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税,关税"
2192,2,Trotz fehlender Pressefreiheit: Ägyptens Podcast-Boom,Ägyptens,Egypt,埃及人
2193,2,Öffentlicher Dienst: Bleibt die Tür für AfD im öffentlichen Dienst zu?,Öffentlicher,Public,公共场合的
2194,2,Wachstum durch Waffen? Ökonomen warnen,Ökonomen,Economists,经济学家们
2195,2,Nahost-Liveblog: ++ Merz: Große Übereinstimmung mit Macron und Starmer ++,Übereinstimmung,Conformity,相符的
2196,2,Zivilcourage: Zeugen stoppen mutmaßliche Täter nach bewaffnetem Überfall,Überfall,Robbery,抢劫案
2197,2,DWD warnt vor Unwettern und Überflutungen in Süddeutschland,Überflutungen,Floods,洪水泛滥
2198,2,Ringen um Übernahme: UniCredit wird größter Commerzbank-Aktionär,Übernahme,Takeover,接管公司
2199,2,Übernahmegespräche: Werden Saturn und MediaMarkt chinesisch?,Übernahmegespräche,Takeover talks,收购谈判
2200,2,Tennis: Siegemund überrascht und steht im Wimbledon-Achtelfinale,überrascht,Surprised,出乎意料
2201,2,Überschwemmungen legen New Yorks Verkehr lahm,Überschwemmungen,Floods,洪水泛滥
2202,2,Texas: Trump besucht Überschwemmungsgebiet,Überschwemmungsgebiet,Flooding area,洪水区
2203,1,Wirklich 'Big and Beautiful'? Trumps Mega-Gesetz,'Big,'Big,大个子
2204,1,Ohne Ladekarte oder -abo wird spontanes E-Auto-Laden teuer,-abo,-abo,- abo.
2205,1,Europäischer Gerichtshof für Menschenrechte: Russland für MH17-Abschuss verantwortlich,-Abschuss,- Launch,- 发射 - 发射
2206,1,"Hohe Strafen im Prozess um ""Robin Hood""-Baum",-Baum,-Tree,- 树木
2207,1,Faktenfinder: Mythen über Sonnencreme und -brillen im Umlauf,-brillen,- goggles,- 墨镜
2208,1,"""Querdenken""-Chef Ballweg von Betrugsvorwurf freigesprochen",-Chef,- Chief,- 社长
2209,1,Heimkosten: Eigenanteil in Thüringer Pflegeheimen nahe 3.000-Euro-Marke,-Euro-Marke,-Euro mark,- European markets. - European markers.
2210,1,Prozess gegen Palliativarzt wegen 15-fachen Mordes beginnt,-fachen,-fold,- 加注
2211,1,"Neuer ""Superman""-Film: Superheld vs. Trump",-Film,-Film,- 电影
2212,1,"""Querdenken""-Gründer: Wird Ballweg im Betrugsprozess freigesprochen?",-Gründer,-Founders,- Grabb. - Grabbler.
2213,1,"Wetterthema: Sommer 2025-Halbzeitbilanz: bisher wärmer, trockener, sonniger als üblich.",-Halbzeitbilanz,-Mid-term balance,- 半衰期
2214,1,Umweltbundesamt wertet CO2-Handel als Erfolg,-Handel,-Trade,- 交易
2215,1,Senioren-Ausflug: 78-Jährige von Bus überrollt - lebensgefährlich verletzt,-Jährige,-year-olds,- 年青人
2216,1,"15-Minuten-Podcast: Gaza-Luftbrücke, Bahn-Sicherheit, Handgepäck",-Minuten-Podcast,-Minute podcast,- 分钟播音员播音员
2217,1,30-Pflanzen-Challenge: Wie Vielfalt unseren Darm stärkt,-Pflanzen-Challenge,-Plant challenge,-盆栽聊天
2218,1,"Kenia: Verheerende Bilanz nach ""Saba Saba""-Protesten",-Protesten,-Protests,-抗议者
2219,1,Brasilien ist empört über Trumps 50-Prozent-Zölle,-Prozent-Zölle,-Percentage of customs duties,- 百分比关税
2220,1,"""Reservoir Dogs"" und ""Kill Bill""-Star Michael Madsen ist tot",-Star,-Star,- 明星
2221,1,"Warum Berlin die Beschaffung des ""Typhon""-Systems plant",-Systems,-Systems,- 系统系统
2222,1,Kabinett bringt Verbot von Lachgas und K.o.-Tropfen auf den Weg,-Tropfen,-Drops,- 打针
2223,1,2. Fußball-Bundesliga: KSC gewinnt Testspiel gegen Aarau,Aarau,Aarau,Aarau Aarau
2224,1,Chemikalie PFAS - gefährlich und nicht abbaubar,abbaubar,Degradable,可拆解的
2225,1,"Softwarekonzern: ""Kulturwandel"" - SAP-Betriebsratschef kritisiert Abbaupläne",Abbaupläne,Extraction plans,削减计划
2226,1,Abenteuer Deutsche Bahn,Abenteuer,Adventure,冒险
2227,1,Ukraine: Mit Abfangdrohnen gegen Russlands Angriffe?,Abfangdrohnen,Interception drones,截获无人机
2228,1,Marc-André ter Stegen: Die kalte Abfuhr für Marc-André ter Stegen,Abfuhr,Exports,退房了
2229,1,Transfers: Gladbach leiht Tabakovic aus - Cvancara vor Abgang,Abgang,Departure,退出吧
2230,1,Metall- und Elektroindustrie: 60.000 Jobs in diesem Jahr abgebaut,abgebaut,Degraded,被拆散了
2231,1,Kriminalität: Von Fahrbahn abgekommen - Zwei Männer schwer verletzt,abgekommen,Disappeared,失物招领
2232,1,Abgeordnete müssen Regenbogenfahne aus Bundestagsbüros entfernen,Abgeordnete,Members of the European Parliament,议员先生
2233,1,Abgeordnetenbestechung: CSU-Politiker in Aserbaidschan-Affäre verurteilt,Abgeordnetenbestechung,Members of the European Parliament,议员奖学金
2234,1,Nahost-Liveblog: ++ Netanjahu nach Washington abgereist ++,abgereist,departed,离开这个鬼地方
2235,1,Bildung: So haben Hamburgs Schüler im Abitur abgeschnitten,abgeschnitten,Cut,断线了
2236,1,Zu Unrecht abgeschobene jesidische Familie soll zurückgeholt werden,abgeschobene,Deported,驱逐出境
2237,1,Abschiebungen: Gericht lehnt Asylantrag abgeschobener jesidischer Familie ab,abgeschobener,Deported,驱逐出境
2238,1,Zollsatz abgesenkt: USA und Japan schließen Handelsabkommen,abgesenkt,Lowered,脱落了
2239,1,"""Lebensrecht abgesprochen"": Ehefrau mit Eisenstange erschlagen: lebenslange Haft",abgesprochen,Agreed,协议已定
2240,1,Russisches Passagierflugzeug nahe chinesischer Grenze abgestürzt,abgestürzt,crashed,坠机了
2241,1,Missbrauch: Schmerzensgeldklage gegen Erzbistum Köln abgewiesen,abgewiesen,rejected,拒绝接受
2242,1,Marines werden aus Los Angeles abgezogen,abgezogen,deducted,扣下扳机
2243,1,"Fossile Energie: ""Leute, wir sind noch immer unglaublich abhängig!""",abhängig,dependent,依赖于依赖.
2244,1,EU-Reaktion auf Zollbrief: Gesprächsbereitschaft mit Ablaufdatum,Ablaufdatum,Expiration date,过期日期
2245,1,Slowakei: Anti-EU-Rhetorik als Ablenkungsmanöver,Ablenkungsmanöver,Distraction maneuvers,分散注意力
2246,1,Regierungswechsel in der Ukraine: Selenskyj will Ministerpräsident Schmyhal ablösen,ablösen,Dissolve,接替你的位置
2247,1,Netflix: Milliardenerfolg dank Squid Game und teureren Abos,Abos,Subscriptions,Abos Abos
2248,1,E-Auto-Markt: Tesla Grünheide sieht sich trotz Absatzkrise auf gutem Kurs,Absatzkrise,Sales crisis,段落危机.
2249,1,Dobrindt strebt Abschiebe-Vereinbarung mit Taliban an,Abschiebe-Vereinbarung,Deportation agreement,抽签协议
2250,1,"""Alligator Alcatraz"": Kritik an Abschiebegefängnis in Florida",Abschiebegefängnis,Deportation prison,关在监狱的监狱里
2251,1,Demonstration: 200 Menschen protestieren gegen Abschiebehaft in Arnstadt,Abschiebehaft,Deportation,扣押令
2252,1,Migrationspolitik: Land will Abschiebehaftanstalt 2028 in Betrieb nehmen,Abschiebehaftanstalt,Deportation Centre,拘留所被扣押
2253,1,Flughafen München soll Abschiebeterminal bekommen,Abschiebeterminal,Deportation terminal,抽象终端
2254,1,Mobilisierungszentrum in Kiew: Der Abschied vor dem Fronteinsatz,Abschied,Farewell,再见
2255,1,Abschiedskonzert: Ozzy Osbourne und Black Sabbath sagen Goodbye,Abschiedskonzert,Farewell concert,告别演唱会
2256,1,Kyoto University: Kann man so Abschluss?,Abschluss,Completion,畢業典禮
2257,1,Expertenkommission legt Abschlussbericht zur Reform des Staates vor,Abschlussbericht,Final report,结束报告
2258,1,Union will Wahl von SPD-Kandidatin zur Verfassungsrichterin absetzen,absetzen,Discard,"放下枪,放下枪,放下枪"
2259,1,"Verhandlungen im Krieg gegen die Ukraine: ""Trumps Absichten waren richtig""",Absichten,Purposes,意图是什么?
2260,1,Abstimmung im Bundestag: Warum die Wahl der Verfassungsrichter so brisant ist,Abstimmung,Vote,投票结果如何?
2261,1,Medienbericht: Neue Erkenntnisse zum Absturz der Air-India-Maschine,Absturz,Crash,坠机了
2262,1,Kein Abtasten mehr bei Früherkennung von Prostatakrebs nötig,Abtasten,Check,取样
2263,1,Nahost-Liveblog: ++ Helfer kritisieren Abwurf von Hilfen als zynisch ++,Abwurf,Discard,投弹
2264,1,Würde die Wehrpflicht die Wirtschaft abwürgen?,abwürgen,Swallow,掐死他
2265,1,Jon Kabat-Zinn: Wie Achtsamkeit in unruhigen Zeiten hilft,Achtsamkeit,Mindfulness,小心谨慎
2266,1,EURO 2025: Demontiert Norwegen sein Denkmal Ada Hegerberg?,Ada,Ada,"艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达 , 艾达"
2267,1,Adidas wächst und behält Prognose bei,Adidas,Adidas,阿蒂达斯
2268,1,Deutsche Schuldenbremse adé: Berlin macht Rekordschulden,adé,a·····························································································································································································································································································································································································································································································································,Adé adé.
2269,1,Laut AfD-Chef Chrupalla gab es Gespräche mit dem BSW auf Bundesebene,AfD-Chef,AfD Chief,AfD 首席执行官
2270,1,"Bundesverwaltungsgericht: AfD-Einstufung als ""Verdachtsfall"" rechtskräftig",AfD-Einstufung,AfD classification,AFD升职
2271,1,AfD-Fraktion will bei Klausurtagung über Strategie beraten,AfD-Fraktion,AfD Group,AFD转换器
2272,1,AfD-Mitglieder im Staatsdienst? Länder setzten auf Einzelfallprüfung,AfD-Mitglieder,AfD members,AFD成员
2273,1,Der Weg ins Kanzleramt? Wie die AfD-Strategie funktioniert,AfD-Strategie,AfD strategy,AFD战略
2274,1,Das ARD-Sommerinterview mit AfD-Vorsitzender Weidel im Faktencheck,AfD-Vorsitzender,AfD Chairman,AfD首席执行官
2275,1,Wieso Affen seltener Krebs bekommen als Menschen,Affen,Monkeys,猴子
2276,1,Affäre belastet Israels Regierung - gezielter Geheimnisverrat?,Affäre,Affair,婚外情
2277,1,Visa für afghanische Familie: Bundesregierung legt Beschwerde bei Gericht ein,afghanische,Afghan,阿富汗
2278,1,Nach Afghanistan-Abschiebungen: Die Show der Taliban,Afghanistan-Abschiebungen,Afghanistan deportations,阿富汗人被驱逐出境
2279,1,Warum Trump fünf afrikanische Präsidenten empfängt,afrikanische,African,非洲人
2280,1,"Biniam Girmay, afrikanischer Radsport-Held mit Rückschlägen",afrikanischer,African,非洲人
2281,1,Donald Trump und der Epstein-Fall: Make Akteneinsicht Great Again,Again,Again,Again.
2282,1,Kommentar zu EU-Haushaltsplänen: Mut zu Reformen - nur nicht bei Agrar,Agrar,Agriculture,农业.
2283,1,Agrarministerium: Keine Mindestlohn-Ausnahmen für Saisonkräfte möglich,Agrarministerium,Ministry of Agriculture,农业部
2284,1,Was Landwirte von Europas Agrarpolitik erwarten,Agrarpolitik,Agricultural policy,农业政策
2285,1,Gewalt in Syrien: Präsident Ahmed al-Scharaa unter Druck,Ahmed,Ahmed,阿迈德·艾哈迈德
2286,1,Unwetterwarnung: Niederschlag könnte laut DWD örtlich Ahrtal-Niveau entsprechen,Ahrtal-Niveau,Ahrtal level,阿赫塔尼沃
2287,1,"Ahrtal: Mahnen, erinnern, bauen: Vier Jahre nach der Ahrtalflut",Ahrtalflut,Ahrtalflute,阿赫特尔大洪水
