,count,example,word-de,word-en,word-zh
2089,1,Übernahmepläne: UniCredit erhöht Anteil an Commerzbank auf 26 Prozent,Commerzbank,Commerzbank,商业银行
2090,1,Condor unterliegt vor Gericht der Lufthansa,Condor,Condor,秃鹰
2091,1,Eurovision Song Contest 2026 findet in Wien statt,Contest,Contest,Contest
2092,1,Kühlsysteme: Coole Technik,Coole,Cool,酷毙了
2093,1,Polen: Affäre um Corona-Hilfen der EU? Tusk unter Druck,Corona-Hilfen,Corona assistance,科罗娜帮助.
2094,1,US-Supreme Court erlaubt vorerst Kürzungen bei Forschung zu Diversität,Court,Court,考特
2095,1,Christliche Haute Couture: Göttlich schön,Couture,Couture,时装店老板
2096,1,Start mit Prominenz: Klingbeil eröffnet Cranger Kirmes in Herne,Cranger,Cranger,Cranger是Cranger.
2097,1,"""Verbrechen""-Podcast – Eure Fragen, Teil 2: Darf True Crime unterhaltsam sein?",Crime,Crime,Crime Crime
2098,1,Prozessbeginn nach Anschlag auf die Crocus City Hall in Russland,Crocus,Crocus,Crocus.
2099,1,Waffenexportstopp: CSU kritisiert Waffenexportstopp der Bundesregierung,CSU,CSU,"CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU,CSU."
2100,1,Wie sich CSU-Chef Söder an der EU abarbeitet,CSU-Chef,CSU Chief,CSU 头目
2101,1,Gesundheitsschutz: CSU-Fraktion will E-Zigaretten dem Tabakkonsum gleichstellen,CSU-Fraktion,CSU Group,CSU 转换器
2102,1,Streit um Steuererhöhungen: CSU-Generalsekretär will bei Wärmepumpen sparen,CSU-Generalsekretär,CSU Secretary-General,CSU -GU 秘书长
2103,1,CSU-Politiker legt Revision gegen Bestechungsurteil ein,CSU-Politiker,CSU politicians,CSU政客
2104,1,Die Verfolgung von Cum-Cum-Deals könnte länger möglich sein,Cum-Cum-Deals,Cum cum deals,-Cum -Cum交易
2105,1,Cum-Ex-Skandal: Keine Ermittlungen gegen Ex-Staatsanwältin Brorhilker,Cum-Ex-Skandal,Cum Ex Scandal,-Ex -Cam -Cam -Cam -Ex -Cam
2106,1,Currydurst - Werbegag mit Bier und Ketchup,Currydurst,Currydurst,咖哩渴求.
2107,1,Cyberangriff: Hacker erbeuten Daten von Berliner Justizsenatorin,Cyberangriff,Cyberattack,网络攻击
2108,1,Cyberangriffe: Cyberkriminalität: Gemeindeverwaltung Hoppegarten offline,Cyberangriffe,Cyberattacks,网络攻击
2109,1,Die Linke: Mittendrin statt nur dabei?,dabei,where,随之而来的是...
2110,1,Aushungern gilt als Kriegsverbrechen - doch können die Verantwortlichen dafür auch bestraft werden?,dafür,for,为了这个
2111,1,Knapp ein Jahr danach: Musikfest mit Gedenken für Anschlagsopfer in Solingen,danach,after,在那之后
2112,1,Palantir wächst dank KI-Boom weiter und weiter,dank,thanks,谢谢 Thank you.
2113,1,Jonathan Lear: Dankbar? Wofür?,Dankbar,Grateful,感激不尽
2114,1,"""Anna oder: Was von einem Leben bleibt"": Danke, Anna!",Danke,Thank you,谢谢 Thank you.
2115,1,Freizeit: Brand im Freizeitpark Schloss Dankern - keine Verletzten,Dankern,Thank you,感激不尽
2116,1,Jahrestag des Solingen-Anschlags: Wüst dankt Rettern und Seelsorgern,dankt,Thank you,谢谢
2117,1,"2. Fußball-Bundesliga: Mitreißend, aber torlos: Darmstadt mit 0:0 gegen Hertha",Darmstadt,Darmstadt,达米亚城
2118,1,Datenbank über Opfer von NS-Menschenversuchen veröffentlicht,Datenbank,Database,数据库
2119,1,"Dating-App Tea: Vorsicht, Schmierlappen!",Dating-App,Dating app,约会应用程序
2120,1,Nachspielzeit: Ein Spiel dauert jetzt 100 Minuten,dauert,lasts,要花上好长时间
2121,1,"""Mönch am Meer"" von Caspar David Friedrich: Was denkt sich wohl der Mönch am Meer?",David,David,大卫
2122,1,Christopher Street Day: Zehntausende demonstrieren beim CSD in Hamburg,Day,Day,Day Day
2123,1,"Faktencheck: Kriminalität in Washington DC ist nicht ""außer Kontrolle""",DC,DC,华盛顿特区
2124,1,60 Jahre Fernsehturm - vom DDR-Machtsymbol zum Wahrzeichen Berlins,DDR-Machtsymbol,DDR Power Symbol,东德力量符号
2125,1,Pauline Ferrand-Prévot gewinnt Tour de France Femmes,de,de,de de
2126,1,Ukrainische Ermittler decken Korruption bei Drohnenkauf auf,decken,cover,掩护我
2127,1,Problem für Deiche und heimische Arten: Nutrias breiten sich aus,Deiche,Dikes,Dedee Dedee.
2128,1,Syrischer Außenminister trifft offenbar israelische Delegation in Paris,Delegation,Delegation,代表团代表团
2129,1,"Bas im ARD-Sommerinterview: ""Das ist ein massives Demokratieproblem""",Demokratieproblem,The problem of democracy,民主问题
2130,1,Demonstranten in Serbien berichten von brutaler Polizeigewalt,Demonstranten,Demonstrators,示威者
2131,1,"Motto: ""Frieden und Freiheit"": ""Querdenken""-Bewegung demonstriert in Berlin",demonstriert,Demonstrated,展示一下
2132,1,Denkmäler im Betrieb: Bergbau-Denkmäler: Vertrag mit LEAG soll Betrieb regeln,Denkmäler,Monuments,纪念碑上的纪念碑
2133,1,Welche Informationen es zum Trump-Putin-Treffen derzeit gibt,derzeit,currently,目前为止
2134,1,Russland destabilisiert Republik Moldau vor Parlamentswahl,destabilisiert,destabilized,失衡了
2135,1,Destatis: Bebauung Deutschlands um mehr als 50 Hektar pro Tag gewachsen,Destatis,Destatis,Destantis.
2136,1,EU und USA einigen sich auf Details bei Zoll-Deal,Details,Details,细节
2137,1,Selenskyj deutet mehr Gegenangriffe auf Russland an,deutet,_BAR_ * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,暗示着什么?
2138,1,Deutschland-Tourismus auf Rekordkurs,Deutschland-Tourismus,Germany tourism,德国旅游业
2139,1,Wie Industriefirmen wie Deutz und ZF auf den Rüstungsboom setzen,Deutz,Deutz,德鲁兹
2140,1,American Football: Berlin Thunder verliert gegen Hamburg Sea Devils,Devils,Devils,恶魔们 {\cHFFFFFF}{\3cH2F2F2F}{\4cH000000}Devil's Devils.
2141,1,Neues Quartier: DFB-Nationalteams trainieren künftig im Weimarer Land,DFB-Nationalteams,DFB National Teams,DFB国家小组 (DFB National Teague) 队 (DFB)
2142,1,Fußball: Pierluigi Collina lobt DFB-Schiedsrichter nach Rassismusvorfällen,DFB-Schiedsrichter,DFB referee,DFB裁判
2143,1,DHL schränkt wegen neuer Zollregeln den Warenversand in die USA ein,DHL,DHL,DHL
2144,1,"""Tradwife"" und ""Delulu"" schaffen es ins Cambridge Dictionary",Dictionary,Dictionary,Dictionary Dictionary
2145,1,"Rapper Sean ""Diddy"" Combs bleibt in Haft - Richter gegen Entlassung",Diddy,Diddy,迪迪迪迪迪迪迪迪迪迪迪迪迪迪迪迪迪迪迪迪迪迪迪迪迪迪迪迪迪迪迪迪迪迪迪迪迪迪迪迪迪迪迪
2146,1,Polizeigewerkschaft klagt über marode Dienststellen und alte Autos,Dienststellen,Services,"办公室,办公室,办公室,办公室,办公室,办公室,办公室,办公室,办公室,办公室,办公室"
2147,1,Dienstwagen-Check: Verband: Politiker setzen auf klimaschädliche Dienstwagen,Dienstwagen,Service cars,办公车
2148,1,Dienstwagen-Check: Verband: Politiker setzen auf klimaschädliche Dienstwagen,Dienstwagen-Check,Service car check,办公车检查
2149,1,"Wahlkreise in Texas: ""Dies ist ein entscheidender Moment für die Demokratie""",Dies,This,这个... This...
2150,1,"""Chief of War"": Ist dieser Mann der Auserwählte?",dieser,This,这个...
2151,1,Digitale Anwendung zeigt Folgen des Klimawandels,Digitale,Digital,数码数字
2152,1,US-Hilfen gekürzt: Dramatischer Anstieg von Diphterie in Somalia,Diphterie,Diphtheria,微妙的微妙
2153,1,Direkte Zugverbindung von Deutschland nach London soll kommen,Direkte,Direct,直接接触到...
2154,1,Direktes Treffen von Putin und Selenskyj geplant,Direktes,Direct,直截了当的直截了当
2155,1,Debatte über Brandmauer: Begegnung mit AfD – Union auf Distanz zu CDU-Politikerin,Distanz,Distance,距离太遠了
2156,1,Ministerin Reiche auf Sommerreise: Mit Disziplin zum Wachstum,Disziplin,Discipline,紀律
2157,1,US-Supreme Court erlaubt vorerst Kürzungen bei Forschung zu Diversität,Diversität,Diversity,多样化 多样化
2158,1,DIW-Präsident: Vorschlag für Rentner-Pflichtjahr stößt auf scharfe Kritik,DIW-Präsident,DIW President,DIW总统
2159,1,Mobbing-Vorwürfe bei Drogeriekette dm,dm,dm,dm
2160,1,"Dmitri Medwedew - der ""Sharp Shooter"" im System Putin",Dmitri,Dmitri,德米特里
2161,1,Messeranschlag von Solingen: Innenminister Dobrindt warnt vor Gefahr durch Islamismus,Dobrindt,Dobrindt,杜布列特
2162,1,Urteil in Lippstadt: Wenn Frauenrechte weniger zählen als religiöse Dogmen,Dogmen,Dogms,多格曼
2163,1,Fed : Wer ist mächtiger: Trump oder der Dollar?,Dollar,Dollars,美元
2164,1,Vorbereitung: Hoffenheim bezwingt Werder beim Doppel-Test zweimal,Doppel-Test,Double test,双重测试
2165,1,"2. Fußball-Bundesliga: Fürth und Doppelpacker Futkeu schlagen Dresden: ""Sind heiß""",Doppelpacker,Double packers,双层包装箱
2166,1,Landtag: Mirjam Glanz rückt für Angelika Dorn in den Landtag nach,Dorn,Dorn,刺
2167,1,Drama auf Urlaubsinsel: Zwei Tote bei Absturz von Leichtflugzeug auf Mallorca,Drama,Drama,戏剧性地讲
2168,1,US-Hilfen gekürzt: Dramatischer Anstieg von Diphterie in Somalia,Dramatischer,Dramatic,更戏剧化
2169,1,Was ist dran an Milch-Mythen?,dran,The,该你了.
2170,1,Müll aus dem Auto werfen - Italien erhöht Strafen drastisch,drastisch,Dramatically,剧烈的剧烈
2171,1,"Dreck, Elend, Gewalt - Deutsche Drogenpolitik gescheitert?",Dreck,Dirt,尘埃落定
2172,1,Modem-Einwahl: Bin ich nicht mehr drin oder was,drin,inside,在里面面
2173,1,"Frankreichs neue Härte gegen Drogenhändler: Überwachen, durchsuchen, isolieren",Drogenhändler,Drug traffickers,毒品贩子
2174,1,"Dreck, Elend, Gewalt - Deutsche Drogenpolitik gescheitert?",Drogenpolitik,Drugs policy,毒品政策
2175,1,Kriminalität: Drogenschmuggel in JVA Moabit: Freispruch für 70-Jährigen,Drogenschmuggel,Drug smuggling,走私毒品
2176,1,Mobbing-Vorwürfe bei Drogeriekette dm,Drogeriekette,Drugstore chain,药店连锁店
2177,1,Drohende Haushaltslöcher: Klingbeil schließt Steuererhöhungen nicht aus,Drohende,Threatening,威胁?
2178,1,Weißes Haus startet TikTok-Account - trotz drohenden Verbots,drohenden,Endangered,即将到来的...
2179,1,Drohne löst Brand an russischem Atomkraftwerk aus,Drohne,Drone,无人机
2180,1,Mit niederländischen Tulpennetzen gegen Drohnen,Drohnen,Drones,无人机
2181,1,Ukraine-Liveblog: ++ Russland meldet Tote nach Drohnenangriffen ++,Drohnenangriffen,Drone attacks,无人机攻击
2182,1,Südchinesisches Meer: China drängt US-Kriegsschiff ab,drängt,Presses,"挤压,挤压"
2183,1,Marktbericht: Trump-Zölle drücken die Börse,drücken,press,按下按键
2184,1,"Mandatsniederlegung Robert Habecks: ""Du wirst an anderen Stellen weiterhin prägen. Mach es gut!""",Du,You,你
2185,1,Verbraucherschützer: Dubiose Angebote im Internet nehmen zu,Dubiose,Dubiosis,阴性二人组
2186,1,Nach Gipfel in Alaska: Alaska-Gipfel mit Trump: Wie Putin sich durchsetzte,durchsetzte,The Court of Justice of the European Communities,已执行.
2187,1,"Frankreichs neue Härte gegen Drogenhändler: Überwachen, durchsuchen, isolieren",durchsuchen,Browse,搜身
2188,1,Dutzende Verletzte und Festnahmen bei Protesten in Serbien,Dutzende,Dozens,数十人
2189,1,Marktbericht: US-Erzeugerpreise dämpften Zinshoffnungen,dämpften,subdued,麻木不仁
2190,1,"Dürre in der Landwirtschaft: Mehr Sojaanbau, mehr Bewässerung",Dürre,Drought,旱灾
2191,1,Israels genehmigt umstrittene E1-Siedlung im Westjordanland,E,E,E
2192,1,Unfall mit E-Auto kostet mehr als mit Verbrenner - noch,E-Auto,E-car,- e -auto -e
2193,1,Unfall: Auto erfasst zehnjährigen E-Scooter-Fahrer in Hünfelden,E-Scooter-Fahrer,E-scooter driver,-scotter e -scotter driver.
2194,1,Gesundheitsschutz: CSU-Fraktion will E-Zigaretten dem Tabakkonsum gleichstellen,E-Zigaretten,E-cigarettes,电子烟
2195,1,"Vorwurf der Sabotage in der Ostsee: Prozess um die ""Eagle S"" beginnt",Eagle,Eagle,Eagle Eagle
2196,1,Flugreisen: EU ebnet Weg für mehr Flüssigkeit im Handgepäck,ebnet,level,-a -b -b
2197,1,Fußball-Bundesliga: Leverkusen holt Argentinier Echeverri und Franzose Badé,Echeverri,Echeverri,Echeverri Echeverri
2198,1,Erdbeer-Tres-Leches-Kuchen: Echt mit Erdbeeren,Echt,Real,"真的,真的"
2199,1,Optimismus - Zuversicht hat viele positive Effekte,Effekte,Effects,效果如何?
2200,1,"Ehemalige Hamas-Geisel über Haft: ""Absichtliches Verhungernlassen""",Ehemalige,Former,之前的我
2201,1,Organisationen fordern mehr Schutz ehemaliger afghanischer Ortskräfte,ehemaliger,former,...前... ...
2202,1,Jüngere Menschen stimmen höheren Fleischpreisen eher zu,eher,more,更像是...
2203,1,Genossenschaft Karl Marx verkauft Eigentumswohnungen,Eigentumswohnungen,Condominiums,"公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓,公寓."
2204,1,Umbenennung der Mohrenstraße in Berlin nach Eilantrag vorerst gestoppt,Eilantrag,Urgent application,紧急申请
2205,1,Einstellung des Eilantrags: AfD Brandenburg ist gesichert rechtsextremistisch,Eilantrags,Urgent request,紧急申请
2206,1,Spediteure beklagen finanzielle Einbußen durch Grenzkontrollen,Einbußen,Decreased,截止截止日期
2207,1,"Rechtsextremismus in Sachsen: Es passiert einfach. Wieder, und wieder, und noch ein bisschen krasser",einfach,simple,简单地...
2208,1,Indien: Verwaltung von Neu-Delhi muss rund eine Million Straßenhunde einfangen,einfangen,capture,捉住它
2209,1,Griechenland will flexiblen 13-Stunden-Tag einführen,einführen,Introduction,加入其中
2210,1,EU-Handelsüberschuss mit den USA eingebrochen,eingebrochen,Broken in,私闯民宅
2211,1,"Warum die Brandenburger AfD als ""erwiesen rechtsextremistisch"" eingestuft wird",eingestuft,Classified,被定罪了
2212,1,Fußball-Bundesliga: FC Bayern und sonst nichts: Bundesliga ist sich einig,einig,Common,一言为定
2213,1,Trump verschiebt Start neuer Zölle um einige Tage,einige,some,有些是...
2214,1,Strafzölle für Öl-Käufe: Trump will Aufschläge für Indien noch einmal erhöhen,einmal,once,曾经有过一次
2215,1,Israel genehmigt Einsatzpläne für Gaza-Stadt - und droht der Hamas,Einsatzpläne,Operations plans,行动计划
2216,1,Trump will Nationalgarde in Washington einsetzen,einsetzen,Use,使用它
2217,1,Einstellung des Eilantrags: AfD Brandenburg ist gesichert rechtsextremistisch,Einstellung,Recruitment,设定设置
2218,1,Explodierende Kosten bei der deutschen Pflegeversicherung: einstiges Vorzeigemodell in der Krise,einstiges,former,从前的你
2219,1,EuGH erhöht Hürden für Einstufung sicherer Herkunftsländer,Einstufung,Classification,升职了
2220,1,"Razzia im Rockermilieu: Einsätze in Thüringen, Sachsen und Bayern",Einsätze,Missions,下注吧
2221,1,"Eintracht Frankfurt: Möglicher Trapp-Abschied: Ersatzkeeper wäre ""traurig""",Eintracht,Uniformity,团结一致
2222,1,Verpackungsmüll: So macht Einweg weiter Probleme,Einweg,Disposable,一次性地走
2223,1,"Trauerfeier für Journalistin Roschtschyna in Kiew: ""Absolut einzigartig und mutig""",einzigartig,Unique,獨一無二的
2224,1,"Einzigartige Aufnahme: Bild eines kosmischen Jets enthüllt das ""Auge von Sauron""",Einzigartige,Unique,独一无二的
2225,1,Wie Eisdielen kontrolliert werden,Eisdielen,Ice cream parlors,冰激凌店
2226,1,"Europa fordert ""eiserne Sicherheitsgarantien"" für die Ukraine",eiserne,Iron,铁铁的
2227,1,Norwegen: Spitzbergens Gletscher verlieren gigantische Eismassen,Eismassen,Ice masses,冰块堆积如山
2228,1,Eklat auf den Rängen: Empörung in Polen über Banner von Haifa-Fans,Eklat,Eclat,艾克拉特
2229,1,Carolabrücke: Elbe am Standort der Carolabrücke wieder befahrbar,Elbe,Elbe,Elbe
2230,1,Elektroautos: An der Ladesäule beginnt das Mansplaining,Elektroautos,Electric cars,电动汽车
2231,1,"Dreck, Elend, Gewalt - Deutsche Drogenpolitik gescheitert?",Elend,Misery,痛苦
2232,1,Elon Musk: Aktionäre verklagen Tesla wegen angeblicher Falschangaben zu Robotaxis,Elon,Elon,Elon?
2233,1,"Keine Freigabe: ""Herber Schlag"": Basketballer bei EM ohne Weltmeister Krämer",EM,EM,EM
2234,1,Kulturstaatsminister: Wolfram Weimer empfiehlt Genderverbot für öffentliche Institutionen,empfiehlt,recommends,我建议你...
2235,1,Kriminalität: Notdurft auf Friedhof verrichtet - mehrere Vorfälle empören,empören,Indignant,气愤不已
2236,1,Bei Lünne: Frontalzusammenstoß im Emsland - mehrere Verletzte,Emsland,Emsland,艾姆斯兰
2237,1,Hitzewelle endet mit Aussicht auf Gewitter,endet,Ends,结局是:
2238,1,Der Auschwitz-Prozess endete vor 60 Jahren,endete,ended,结束了.
2239,1,Japan und Südkorea wollen endlich Freunde sein,endlich,Finally,终于来了
2240,1,Genf: Endspurt bei Verhandlungen der UN-Plastikkonferenz,Endspurt,Final sprint,最后一条线索
2241,1,3. Fußball-Liga: 1:4 in Hoffenheim: Klatsche für Energie vom Aufsteiger,Energie,Energy,能源
2242,1,EU-Zolldeal mit den USA: Wer soll die Energieimporte bezahlen?,Energieimporte,Energy imports,能源进口
2243,1,Energieversorgung: Hitze führt zu landesweitem Stromausfall im Irak,Energieversorgung,Energy supply,能源供应
2244,1,Energiewende: Kritik an Plänen Reiches für neue kleine Solaranlagen,Energiewende,Energy transition,能量过渡
2245,1,Bund trifft Land: Prien und Lies wollen bei Bildung enger zusammenarbeiten,enger,Closer,緊一點
2246,1,England geht das Wasser aus,England,United Kingdom,英格兰
2247,1,"Reaktionen in Moskau auf Alaska-Gipfel: ""Russland ist entdämonisiert worden""",entdämonisiert,De Demonised,令人蒙羞
2248,1,"Einzigartige Aufnahme: Bild eines kosmischen Jets enthüllt das ""Auge von Sauron""",enthüllt,Revealed,揭示了真相
2249,1,Möglicher Förderstopp: Solarbranche warnt vor Entlassungswelle,Entlassungswelle,Dismissal wave,释放浪潮
2250,1,Netzentgelte: Bundesregierung will ab 2026 Stromkunden entlasten,entlasten,Relieving,无罪释放
2251,1,Untersuchung entlastet Gründer des Weltwirtschaftsforums Schwab,entlastet,Relieved,无罪释放
2252,1,"Wahlkreise in Texas: ""Dies ist ein entscheidender Moment für die Demokratie""",entscheidender,the most important,更关键的是...
2253,1,Europäischer Gerichtshof entscheidet zu sicheren Herkunftsländern,entscheidet,Decides,决定权在他们身上
2254,1,Israelpolitik: Spahn stellt sich hinter Merz' Entscheidung zu Waffenlieferungen,Entscheidung,Decision,决定权在他们手里
2255,1,Lage bei Waldbränden in Spanien entspannt sich,entspannt,relaxed,"放鬆,放鬆"
2256,1,Sinkende Asylzahlen sorgen in Kommunen für Entspannung,Entspannung,Relaxation,放松放松
2257,1,Amazon enttäuscht mit Wachstum der Cloud-Sparte,enttäuscht,Disappointed,"失望,失望,失望,失望,失望,失望,失望,失望,失望,失望,失望,失望,失望,失望,失望,失望,失望,失望,失望,失望,失望,失望,失望,失望,失望,失望,失望,失望,失望,失望,失望,失望,失望,失望,失望,失望,失望,失望,失望,失望"
2258,1,"Reaktionen in Kiew auf Gipfel: Geringe Erwartungen, noch mehr Enttäuschung",Enttäuschung,Disappointment,失望
2259,1,Monheim am Rhein: Nach Großbrand: Stadt Monheim gibt Entwarnung,Entwarnung,Warning,"安全,安全,安全"
2260,1,US-Präsident Trump droht Nachrichtensendern mit Entzug der Lizenz,Entzug,Withdrawal,戒毒所
2261,1,Weiterer Richter lehnt Veröffentlichung von Epstein-Dokumenten ab,Epstein-Dokumenten,Epstein documents,Epstein 文件
2262,1,Bei Erdarbeiten beschädigt: Feuerwehr stoppt Gasaustritt im Hamburger Süden,Erdarbeiten,Earthworks,做土壤研究
2263,1,Zwischen Istanbul und Izmir: Ein Todesopfer nach Erdbeben,Erdbeben,Earthquake,地震
2264,1,Erdbeer-Tres-Leches-Kuchen: Echt mit Erdbeeren,Erdbeer-Tres-Leches-Kuchen,Strawberry-Tres-Leches-Cake,草莓奶油派
2265,1,Erdbeer-Tres-Leches-Kuchen: Echt mit Erdbeeren,Erdbeeren,Strawberries,草莓
2266,1,Vier ISS-Astronauten wieder auf der Erde,Erde,Earth,"地球,土,土,土,土,土,土,土,土,土,土,土,土,土,土,土,土,土,土,土,土,土,土,土,土."
2267,1,Seltene Erden: Warum Recycling in Deutschland kaum vorankommt,Erden,Earths,地球
2268,1,65 Jahre Pille: Eine Erfindung in der Krise?,Erfindung,Invention,发明家 发明家
2269,1,Notfalleinsatz: Suche nach SUP-Paddlerin weiter ohne Erfolg,Erfolg,Success,成功
2270,1,Ukraine-Liveblog: ++ Ukraine meldet Erfolge im Donbass ++,Erfolge,Achievements,成功 成功
2271,1,"Landgericht Mosbach: Anhänger der ""Reichsbürger""-Szene erhalten Bewährungsstrafen",erhalten,received,接收到的
2272,1,USA erheben Stahl- und Aluminium-Zölle auf Hunderte neue Produkte,erheben,Collection:,举起手来
2273,1,Leistungsniveau an Schulen laut Erhebung weiter gesunken,Erhebung,Collection:,取回.
2274,1,Hohe Standortkosten bremsen Erholung der Luftfahrt,Erholung,Recovery,复苏
2275,1,"Hurrikan ""Erin"" in der Karibik wieder erstarkt",Erin,Erin,erin.
2276,1,Weimer erinnert an NS-Völkermord an Sinti und Roma,erinnert,Reminds,提醒一下
2277,1,Scheuers Erinnerungen: Das Mautdebakel geht weiter,Erinnerungen,Memories,回忆
2278,1,Bauchspeicheldrüsenkrebs in Zukunft per Blutprobe erkennen?,erkennen,Recognize,认出了谁?
2279,1,Hungersnot in Teilen des Gazastreifens erklärt,erklärt,declared,解释了这一点
2280,1,Waldbrände: Spanien erlebt schlimmste Feuer seit zwei Jahrzehnten,erlebt,experienced,曾经有过的经历
2281,1,Ukrainische Ermittler decken Korruption bei Drohnenkauf auf,Ermittler,Investigator,调查员
2282,1,Streit um US-Arbeitsmarktzahlen: Neuer Chef von Statistikbehörde ernannt,ernannt,appointed,被任命了
2283,1,"US-Justizministerin Bondi ernennt ""Notfall-Polizeipräsidenten"" in Washington",ernennt,appoints,征召令
2284,1,"Arbeitsmarktforscher Weber: ""Wir brauchen eine Erneuerungspolitik""",Erneuerungspolitik,Renewal policy,重建政策
2285,1,Bundestagspräsidentin Klöckner fordert erneute Reform des Wahlrechts,erneute,Renewed,再次出现
2286,1,Forstwirtschaft: Ernte in luftiger Höhe: Zapfenpflücker ernten Samen,ernten,harvest,"收割,收割,收割,收割,收割,收割,收割,收割,收割,收割,收割,收割,收割,收割,收割,收割,收割,收割,收割,收割,收割,收割,收割,收割,收割,收割,收割,收割,收割,收割,收割,收割,收割,收割"
2287,1,Wie KI bei der Erntevorhersage helfen kann,Erntevorhersage,Harvest forecast,庄稼的收成预报
2288,1,Neue schwarz-rote Bundesregierung: Ernüchterung bereits nach 100 Tagen,Ernüchterung,Disenchantment,"清醒, 清醒, 清醒, 清醒, 清醒, 清醒, 清醒, 清醒, 清醒, 清醒, 清醒, 清醒, 清醒, 清醒, 清醒, 清醒, 清醒, 清醒, 清醒, 清醒, 清醒, 清醒, 清醒, 清醒, 清醒, 清醒, 清醒, 清醒, 清醒, 清醒, 清醒, 清醒, 清醒, 清醒."
2289,1,Erpressung: Opfer im Würgegriff – Sex-Falle bringt Haft für Angeklagte,Erpressung,Blackmail,敲诈勒索
2290,1,"DFB-Pokal, 1. Runde: HSV und Bochum erreichen mit Mühe die nächste Runde",erreichen,Achieve,达到了目标
2291,1,Bundesländer halten an Ersatzfreiheitsstrafe fest,Ersatzfreiheitsstrafe,Replacement immunity,替代性刑期
2292,1,"Eintracht Frankfurt: Möglicher Trapp-Abschied: Ersatzkeeper wäre ""traurig""",Ersatzkeeper,Replacement Keeper,替补保养员
2293,1,Oberbayern: Bergwacht rettet erschöpften Buben aus Chiemgauer Alpen,erschöpften,depleted,精疲力尽的人
2294,1,Polizei-Datenanalysen - Könnte Palantirs Software ersetzt werden?,ersetzt,Replaced,取代了它
2295,1,Todeskandidat in Singapur bleibt Hinrichtung erspart,erspart,spared,省下不少钱
2296,1,"Hurrikan ""Erin"" in der Karibik wieder erstarkt",erstarkt,Reinforced,力量强大
2297,1,"Museen in der Ukraine: Raketenschäden, Kunst und Erste-Hilfe-Kurse",Erste-Hilfe-Kurse,First aid courses,急救课程
2298,1,Erstes Todesopfer bei Waldbränden im Norden von Madrid,Erstes,First,第一
2299,1,Trump erteilt Zöllen auf Gold-Importe Absage,erteilt,issued,下达命令
2300,1,Trump dämpft Erwartung an Treffen mit Putin,Erwartung,Expectation,期待着什么?
2301,1,Wohnungsnot betrifft zunehmend Erwerbstätige,Erwerbstätige,Employment,就业者
2302,1,"Warum die Brandenburger AfD als ""erwiesen rechtsextremistisch"" eingestuft wird",erwiesen,proven,证实了
2303,1,Ukraine-Liveblog: ++ Europäer erwägen neue Russland-Sanktionen ++,erwägen,Consider,考虑考虑
2304,1,"""Furye"" von Kat Eryn Rubik: Zeit für Rache",Eryn,Eryn,艾琳
2305,1,Permissive Erziehung: Erziehe ich mein Kind zum Tyrannen?,Erziehe,Education,养育孩子
2306,1,Permissive Erziehung: Erziehe ich mein Kind zum Tyrannen?,Erziehung,Education,教育
2307,1,Vorzieheffekt steigert Nachfrage: Apple erzielt Rekordquartal,erzielt,Achieved,成功啦!
2308,1,Können internationale Investoren Israels Kurswechsel in Gaza erzwingen?,erzwingen,Force,迫不得已
2309,1,Eskalation in Serbien: Schlägertrupps und Verhaftungen,Eskalation,Escalation,升级了
2310,1,"Osman Kavala: ""Seit auch der Istanbuler Bürgermeister hier inhaftiert wurde, ist das Essen besser""",Essen,Food,食物
2311,1,Mehr junge Frauen wegen Essstörung im Krankenhaus,Essstörung,Eating disorders,饮食失调
